Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,checkpoint-dntq,branch-m3cj,branch-gv2f,branch-jlla,branch-r87h,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: Response1,Spreadsheet: Response2,Spreadsheet: Response3,Spreadsheet: Response4,Spreadsheet: Answer,Spreadsheet: Exercise_stimuli,Spreadsheet: CA_iteration1_stimuli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spreadsheet:,Manipulation: Spreadsheet,Store: Result,Store: Response time
919,1717182448862,31/05/2024 19:07:28,1717164448862,-5,31/05/2024 09:07:28,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,2,NE_iteration9,Screen 2,j1w969,2,info,audio finished,475.6999999,466.8,475.6999999,475.6999999,466.8,475.6999999,1,475.6999999,0,0,,Audio Clip,Audio,1,object-891,NE_iteration9,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_5_VOT_6.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,846
920,1717182448904,31/05/2024 19:07:28,1717164448904,-5,31/05/2024 09:07:28,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,2,NE_iteration9,Screen 2,j1w969,2,response,tear.png,516.9,500.1,516.9,516.9,500.1,516.9,1,516.9,0,0,,Click Response,tear,5,object-895,NE_iteration9,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_5_VOT_6.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,517
921,1717182450853,31/05/2024 19:07:30,1717164450853,-5,31/05/2024 09:07:30,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,3,NE_iteration9,Screen 1,lo9a29,1,continue,,1966.6,1966.6,1966.6,1966.6,1966.6,1966.6,1,1966.6,0,0,,Fixation Timing,Fixation,1,object-783,NE_iteration9,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_5_VOT_3.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,517
922,1717182450856,31/05/2024 19:07:30,1717164450856,-5,31/05/2024 09:07:30,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,3,NE_iteration9,Screen 2,j1w969,2,info,audio started,3.4,0,3.4,3.4,0,3.4,1,3.4,0,0,,Audio Clip,Audio,1,object-891,NE_iteration9,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_5_VOT_3.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,517
923,1717182451311,31/05/2024 19:07:31,1717164451311,-5,31/05/2024 09:07:31,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,3,NE_iteration9,Screen 2,j1w969,2,info,audio finished,458.7,450,458.7,458.7,450,458.7,1,458.7,0,0,,Audio Clip,Audio,1,object-891,NE_iteration9,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_5_VOT_3.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,517
924,1717182451905,31/05/2024 19:07:31,1717164451905,-5,31/05/2024 09:07:31,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,3,NE_iteration9,Screen 2,j1w969,2,response,deer.png,1051.2,1049.8,1051.2,1051.2,1049.8,1051.2,1,1051.2,0,0,,Click Response,deer,4,object-894,NE_iteration9,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_5_VOT_3.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,1051
925,1717182453870,31/05/2024 19:07:33,1717164453870,-5,31/05/2024 09:07:33,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,4,NE_iteration9,Screen 1,lo9a29,1,continue,,1966.6,1966.6,1966.6,1966.6,1966.6,1966.6,1,1966.6,0,0,,Fixation Timing,Fixation,1,object-783,NE_iteration9,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_6_VOT_6.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,1051
926,1717182453873,31/05/2024 19:07:33,1717164453873,-5,31/05/2024 09:07:33,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,4,NE_iteration9,Screen 2,j1w969,2,info,audio started,3.700000048,0,3.700000048,3.700000048,0,3.700000048,1,3.700000048,0,0,,Audio Clip,Audio,1,object-891,NE_iteration9,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_6_VOT_6.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,1051
927,1717182454337,31/05/2024 19:07:34,1717164454337,-5,31/05/2024 09:07:34,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,4,NE_iteration9,Screen 2,j1w969,2,info,audio finished,467.5,466.8,467.5,467.5,466.8,467.5,1,467.5,0,0,,Audio Clip,Audio,1,object-891,NE_iteration9,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_6_VOT_6.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,1051
928,1717182454652,31/05/2024 19:07:34,1717164454652,-5,31/05/2024 09:07:34,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,4,NE_iteration9,Screen 2,j1w969,2,response,tear.png,782.8,766.8,782.8,782.8,766.8,782.8,1,782.8,0,0,,Click Response,tear,5,object-895,NE_iteration9,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_6_VOT_6.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,783
929,1717182456603,31/05/2024 19:07:36,1717164456603,-5,31/05/2024 09:07:36,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,5,NE_iteration9,Screen 1,lo9a29,1,continue,,1966.5,1966.5,1966.5,1966.5,1966.5,1966.5,1,1966.5,0,0,,Fixation Timing,Fixation,1,object-783,NE_iteration9,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_6_VOT_2.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,783
930,1717182456607,31/05/2024 19:07:36,1717164456607,-5,31/05/2024 09:07:36,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,5,NE_iteration9,Screen 2,j1w969,2,info,audio started,4.299999905,0,4.299999905,4.299999905,0,4.299999905,1,4.299999905,0,0,,Audio Clip,Audio,1,object-891,NE_iteration9,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_6_VOT_2.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,783
931,1717182457057,31/05/2024 19:07:37,1717164457057,-5,31/05/2024 09:07:37,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,5,NE_iteration9,Screen 2,j1w969,2,info,audio finished,450.2,433.4,450.2,450.2,433.4,450.2,1,450.2,0,0,,Audio Clip,Audio,1,object-891,NE_iteration9,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_6_VOT_2.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,783
932,1717182457192,31/05/2024 19:07:37,1717164457192,-5,31/05/2024 09:07:37,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,5,NE_iteration9,Screen 2,j1w969,2,response,deer.png,589.5,583.3,589.5,589.5,583.3,589.5,1,589.5,0,0,,Click Response,deer,4,object-894,NE_iteration9,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_6_VOT_2.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,589
933,1717182459153,31/05/2024 19:07:39,1717164459153,-5,31/05/2024 09:07:39,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,6,NE_iteration9,Screen 1,lo9a29,1,continue,,1966.6,1966.6,1966.6,1966.6,1966.6,1966.6,1,1966.6,0,0,,Fixation Timing,Fixation,1,object-783,NE_iteration9,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_5_VOT_1.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,589
934,1717182459161,31/05/2024 19:07:39,1717164459161,-5,31/05/2024 09:07:39,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,6,NE_iteration9,Screen 2,j1w969,2,info,audio started,8.699999857,0,8.699999857,8.699999857,0,8.699999857,1,8.699999857,0,0,,Audio Clip,Audio,1,object-891,NE_iteration9,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_5_VOT_1.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,589
935,1717182459611,31/05/2024 19:07:39,1717164459611,-5,31/05/2024 09:07:39,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,6,NE_iteration9,Screen 2,j1w969,2,info,audio finished,458.6,450,458.6,458.6,450,458.6,1,458.6,0,0,,Audio Clip,Audio,1,object-891,NE_iteration9,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_5_VOT_1.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,589
936,1717182459863,31/05/2024 19:07:39,1717164459863,-5,31/05/2024 09:07:39,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,6,NE_iteration9,Screen 2,j1w969,2,response,deer.png,710.1999999,700,710.1999999,710.1999999,700,710.1999999,1,710.1999999,0,0,,Click Response,deer,4,object-894,NE_iteration9,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_5_VOT_1.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,710
937,1717182462411,31/05/2024 19:07:42,1717164462411,-5,31/05/2024 09:07:42,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,7,NE_iteration9,Screen 1,lo9a29,1,continue,,2549.7,2549.7,2549.7,2549.7,2549.7,2549.7,1,2549.7,0,0,,Fixation Timing,Fixation,1,object-783,NE_iteration9,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_4_VOT_6.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,710
938,1717182462412,31/05/2024 19:07:42,1717164462412,-5,31/05/2024 09:07:42,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,7,NE_iteration9,Screen 2,j1w969,2,info,audio started,10.1999999,0,10.1999999,10.1999999,0,10.1999999,1,10.1999999,0,0,,Audio Clip,Audio,1,object-891,NE_iteration9,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_4_VOT_6.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,710
939,1717182462876,31/05/2024 19:07:42,1717164462876,-5,31/05/2024 09:07:42,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,7,NE_iteration9,Screen 2,j1w969,2,info,audio finished,473.9,466.7,473.9,473.9,466.7,473.9,1,473.9,0,0,,Audio Clip,Audio,1,object-891,NE_iteration9,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_4_VOT_6.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,710
940,1717182466000,31/05/2024 19:07:46,1717164466000,-5,31/05/2024 09:07:46,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,7,NE_iteration9,Screen 2,j1w969,2,response,tear.png,3597.7,3583.2,3597.7,3597.7,3583.2,3597.7,1,3597.7,0,0,,Click Response,tear,5,object-895,NE_iteration9,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_4_VOT_6.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,3598
941,1717182467953,31/05/2024 19:07:47,1717164467953,-5,31/05/2024 09:07:47,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,8,NE_iteration9,Screen 1,lo9a29,1,continue,,1966.8,1966.8,1966.8,1966.8,1966.8,1966.8,1,1966.8,0,0,,Fixation Timing,Fixation,1,object-783,NE_iteration9,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_2_VOT_4.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,3598
942,1717182467956,31/05/2024 19:07:47,1717164467956,-5,31/05/2024 09:07:47,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,8,NE_iteration9,Screen 2,j1w969,2,info,audio started,3.899999952,0,3.899999952,3.899999952,0,3.899999952,1,3.899999952,0,0,,Audio Clip,Audio,1,object-891,NE_iteration9,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_2_VOT_4.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,3598
943,1717182468412,31/05/2024 19:07:48,1717164468412,-5,31/05/2024 09:07:48,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,8,NE_iteration9,Screen 2,j1w969,2,info,audio finished,459.9999999,449.8,459.9999999,459.9999999,449.8,459.9999999,1,459.9999999,0,0,,Audio Clip,Audio,1,object-891,NE_iteration9,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_2_VOT_4.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,3598
944,1717182468744,31/05/2024 19:07:48,1717164468744,-5,31/05/2024 09:07:48,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,8,NE_iteration9,Screen 2,j1w969,2,response,deer.png,791.3,783.2,791.3,791.3,783.2,791.3,1,791.3,0,0,,Click Response,deer,4,object-894,NE_iteration9,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_2_VOT_4.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,791
945,1717182470702,31/05/2024 19:07:50,1717164470702,-5,31/05/2024 09:07:50,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,9,NE_iteration9,Screen 1,lo9a29,1,continue,,1966.4,1966.4,1966.4,1966.4,1966.4,1966.4,1,1966.4,0,0,,Fixation Timing,Fixation,1,object-783,NE_iteration9,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_5_VOT_5.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,791
946,1717182470709,31/05/2024 19:07:50,1717164470709,-5,31/05/2024 09:07:50,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,9,NE_iteration9,Screen 2,j1w969,2,info,audio started,7.599999905,0,7.599999905,7.599999905,0,7.599999905,1,7.599999905,0,0,,Audio Clip,Audio,1,object-891,NE_iteration9,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_5_VOT_5.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,791
947,1717182471169,31/05/2024 19:07:51,1717164471169,-5,31/05/2024 09:07:51,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,9,NE_iteration9,Screen 2,j1w969,2,info,audio finished,467.7,466.8,467.7,467.7,466.8,467.7,1,467.7,0,0,,Audio Clip,Audio,1,object-891,NE_iteration9,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_5_VOT_5.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,791
948,1717182472161,31/05/2024 19:07:52,1717164472161,-5,31/05/2024 09:07:52,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,9,NE_iteration9,Screen 2,j1w969,2,response,deer.png,1458.5,1450.2,1458.5,1458.5,1450.2,1458.5,1,1458.5,0,0,,Click Response,deer,4,object-894,NE_iteration9,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_5_VOT_5.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,1459
949,1717182474119,31/05/2024 19:07:54,1717164474119,-5,31/05/2024 09:07:54,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,10,NE_iteration9,Screen 1,lo9a29,1,continue,,1966.5,1966.5,1966.5,1966.5,1966.5,1966.5,1,1966.5,0,0,,Fixation Timing,Fixation,1,object-783,NE_iteration9,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_8_VOT_4.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,1459
950,1717182474121,31/05/2024 19:07:54,1717164474121,-5,31/05/2024 09:07:54,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,10,NE_iteration9,Screen 2,j1w969,2,info,audio started,3.000000048,0,3.000000048,3.000000048,0,3.000000048,1,3.000000048,0,0,,Audio Clip,Audio,1,object-891,NE_iteration9,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_8_VOT_4.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,1459
951,1717182474578,31/05/2024 19:07:54,1717164474578,-5,31/05/2024 09:07:54,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,10,NE_iteration9,Screen 2,j1w969,2,info,audio finished,459.6,449.9,459.6,459.6,449.9,459.6,1,459.6,0,0,,Audio Clip,Audio,1,object-891,NE_iteration9,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_8_VOT_4.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,1459
952,1717182474988,31/05/2024 19:07:54,1717164474988,-5,31/05/2024 09:07:54,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,10,NE_iteration9,Screen 2,j1w969,2,response,deer.png,868.8999999,866.5,868.8999999,868.8999999,866.5,868.8999999,1,868.8999999,0,0,,Click Response,deer,4,object-894,NE_iteration9,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_8_VOT_4.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,869
953,1717182476952,31/05/2024 19:07:56,1717164476952,-5,31/05/2024 09:07:56,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,11,NE_iteration9,Screen 1,lo9a29,1,continue,,1966.7,1966.7,1966.7,1966.7,1966.7,1966.7,1,1966.7,0,0,,Fixation Timing,Fixation,1,object-783,NE_iteration9,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_5_VOT_2.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,869
954,1717182476954,31/05/2024 19:07:56,1717164476954,-5,31/05/2024 09:07:56,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,11,NE_iteration9,Screen 2,j1w969,2,info,audio started,2.899999952,0,2.899999952,2.899999952,0,2.899999952,1,2.899999952,0,0,,Audio Clip,Audio,1,object-891,NE_iteration9,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_5_VOT_2.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,869
955,1717182477404,31/05/2024 19:07:57,1717164477404,-5,31/05/2024 09:07:57,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,11,NE_iteration9,Screen 2,j1w969,2,info,audio finished,452.1999999,449.9,452.1999999,452.1999999,449.9,452.1999999,1,452.1999999,0,0,,Audio Clip,Audio,1,object-891,NE_iteration9,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_5_VOT_2.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,869
