Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,checkpoint-dntq,branch-m3cj,branch-gv2f,branch-jlla,branch-r87h,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: Response1,Spreadsheet: Response2,Spreadsheet: Response3,Spreadsheet: Response4,Spreadsheet: Answer,Spreadsheet: Exercise_stimuli,Spreadsheet: CA_iteration1_stimuli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spreadsheet:,Manipulation: Spreadsheet,Store: Result,Store: Response time
600,1717038899154,30/05/2024 03:14:59,1717020899154,-5,29/05/2024 17:14:59,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,6,NE_iteration2,Screen 2,1b5w9r,2,response,deer.png,886.1,883.3,886.1,886.1,883.3,886.1,1,886.1,0,0,,Click Response,deer,4,object-844,NE_iteration2,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_8_VOT_4.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,886
601,1717038901118,30/05/2024 03:15:01,1717020901118,-5,29/05/2024 17:15:01,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,7,NE_iteration2,Screen 1,5p4pa9,1,continue,,1966.5,1966.5,1966.5,1966.5,1966.5,1966.5,1,1966.5,0,0,,Fixation Timing,Fixation,1,object-761,NE_iteration2,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_4_VOT_2.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,886
602,1717038901129,30/05/2024 03:15:01,1717020901129,-5,29/05/2024 17:15:01,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,7,NE_iteration2,Screen 2,1b5w9r,2,info,audio started,12.8,0,12.8,12.8,0,12.8,1,12.8,0,0,,Audio Clip,Audio,1,object-841,NE_iteration2,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_4_VOT_2.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,886
603,1717038901590,30/05/2024 03:15:01,1717020901590,-5,29/05/2024 17:15:01,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,7,NE_iteration2,Screen 2,1b5w9r,2,info,audio finished,473.3,466.7,473.3,473.3,466.7,473.3,1,473.3,0,0,,Audio Clip,Audio,1,object-841,NE_iteration2,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_4_VOT_2.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,886
604,1717038901957,30/05/2024 03:15:01,1717020901957,-5,29/05/2024 17:15:01,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,7,NE_iteration2,Screen 2,1b5w9r,2,response,deer.png,833.5,816.7,833.5,833.5,816.7,833.5,1,833.5,0,0,,Click Response,deer,4,object-844,NE_iteration2,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_4_VOT_2.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,834
605,1717038903901,30/05/2024 03:15:03,1717020903901,-5,29/05/2024 17:15:03,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,8,NE_iteration2,Screen 1,5p4pa9,1,continue,,1966.5,1966.5,1966.5,1966.5,1966.5,1966.5,1,1966.5,0,0,,Fixation Timing,Fixation,1,object-761,NE_iteration2,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_6_VOT_6.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,834
606,1717038903912,30/05/2024 03:15:03,1717020903912,-5,29/05/2024 17:15:03,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,8,NE_iteration2,Screen 2,1b5w9r,2,info,audio started,12.8,0,12.8,12.8,0,12.8,1,12.8,0,0,,Audio Clip,Audio,1,object-841,NE_iteration2,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_6_VOT_6.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,834
607,1717038904407,30/05/2024 03:15:04,1717020904407,-5,29/05/2024 17:15:04,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,8,NE_iteration2,Screen 2,1b5w9r,2,info,audio finished,507.8,499.9,507.8,507.8,499.9,507.8,1,507.8,0,0,,Audio Clip,Audio,1,object-841,NE_iteration2,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_6_VOT_6.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,834
608,1717038904722,30/05/2024 03:15:04,1717020904722,-5,29/05/2024 17:15:04,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,8,NE_iteration2,Screen 2,1b5w9r,2,response,deer.png,820.9,816.6,820.9,820.9,816.6,820.9,1,820.9,0,0,,Click Response,deer,4,object-844,NE_iteration2,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_6_VOT_6.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,821
609,1717038906685,30/05/2024 03:15:06,1717020906685,-5,29/05/2024 17:15:06,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,9,NE_iteration2,Screen 1,5p4pa9,1,continue,,1966.6,1966.6,1966.6,1966.6,1966.6,1966.6,1,1966.6,0,0,,Fixation Timing,Fixation,1,object-761,NE_iteration2,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_5_VOT_3.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,821
610,1717038906750,30/05/2024 03:15:06,1717020906750,-5,29/05/2024 17:15:06,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,9,NE_iteration2,Screen 2,1b5w9r,2,info,audio started,16.7,0,16.7,16.7,0,16.7,1,16.7,0,0,,Audio Clip,Audio,1,object-841,NE_iteration2,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_5_VOT_3.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,821
611,1717038907214,30/05/2024 03:15:07,1717020907214,-5,29/05/2024 17:15:07,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,9,NE_iteration2,Screen 2,1b5w9r,2,info,audio finished,531.1,516.6,531.1,531.1,516.6,531.1,1,531.1,0,0,,Audio Clip,Audio,1,object-841,NE_iteration2,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_5_VOT_3.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,821
612,1717038907288,30/05/2024 03:15:07,1717020907288,-5,29/05/2024 17:15:07,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,9,NE_iteration2,Screen 2,1b5w9r,2,response,deer.png,603.2,599.9,603.2,603.2,599.9,603.2,1,603.2,0,0,,Click Response,deer,4,object-844,NE_iteration2,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_5_VOT_3.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,603
613,1717038909251,30/05/2024 03:15:09,1717020909251,-5,29/05/2024 17:15:09,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,10,NE_iteration2,Screen 1,5p4pa9,1,continue,,1966.6,1966.6,1966.6,1966.6,1966.6,1966.6,1,1966.6,0,0,,Fixation Timing,Fixation,1,object-761,NE_iteration2,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_5_VOT_6.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,603
614,1717038909259,30/05/2024 03:15:09,1717020909259,-5,29/05/2024 17:15:09,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,10,NE_iteration2,Screen 2,1b5w9r,2,info,audio started,9.5,0,9.5,9.5,0,9.5,1,9.5,0,0,,Audio Clip,Audio,1,object-841,NE_iteration2,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_5_VOT_6.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,603
615,1717038909754,30/05/2024 03:15:09,1717020909754,-5,29/05/2024 17:15:09,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,10,NE_iteration2,Screen 2,1b5w9r,2,info,audio finished,504.1,500,504.1,504.1,500,504.1,1,504.1,0,0,,Audio Clip,Audio,1,object-841,NE_iteration2,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_5_VOT_6.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,603
616,1717038910627,30/05/2024 03:15:10,1717020910627,-5,29/05/2024 17:15:10,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,10,NE_iteration2,Screen 2,1b5w9r,2,response,tear.png,1374.6,1366.5,1374.6,1374.6,1366.5,1374.6,1,1374.6,0,0,,Click Response,tear,5,object-845,NE_iteration2,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_5_VOT_6.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,1375
617,1717038912584,30/05/2024 03:15:12,1717020912584,-5,29/05/2024 17:15:12,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,11,NE_iteration2,Screen 1,5p4pa9,1,continue,,1966.6,1966.6,1966.6,1966.6,1966.6,1966.6,1,1966.6,0,0,,Fixation Timing,Fixation,1,object-761,NE_iteration2,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_5_VOT_2.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,1375
618,1717038912592,30/05/2024 03:15:12,1717020912592,-5,29/05/2024 17:15:12,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,11,NE_iteration2,Screen 2,1b5w9r,2,info,audio started,9.699999999,0,9.699999999,9.699999999,0,9.699999999,1,9.699999999,0,0,,Audio Clip,Audio,1,object-841,NE_iteration2,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_5_VOT_2.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,1375
619,1717038913051,30/05/2024 03:15:13,1717020913051,-5,29/05/2024 17:15:13,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,11,NE_iteration2,Screen 2,1b5w9r,2,info,audio finished,469.1,466.7,469.1,469.1,466.7,469.1,1,469.1,0,0,,Audio Clip,Audio,1,object-841,NE_iteration2,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_5_VOT_2.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,1375
620,1717038914000,30/05/2024 03:15:14,1717020914000,-5,29/05/2024 17:15:14,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,11,NE_iteration2,Screen 2,1b5w9r,2,response,deer.png,1414.4,1399.9,1414.4,1414.4,1399.9,1414.4,1,1414.4,0,0,,Click Response,deer,4,object-844,NE_iteration2,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_5_VOT_2.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,1414
621,1717038915950,30/05/2024 03:15:15,1717020915950,-5,29/05/2024 17:15:15,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,12,NE_iteration2,Screen 1,5p4pa9,1,continue,,1966.6,1966.6,1966.6,1966.6,1966.6,1966.6,1,1966.6,0,0,,Fixation Timing,Fixation,1,object-761,NE_iteration2,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_5_VOT_5.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,1414
622,1717038915958,30/05/2024 03:15:15,1717020915958,-5,29/05/2024 17:15:15,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,12,NE_iteration2,Screen 2,1b5w9r,2,info,audio started,9.4,0,9.4,9.4,0,9.4,1,9.4,0,0,,Audio Clip,Audio,1,object-841,NE_iteration2,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_5_VOT_5.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,1414
623,1717038916443,30/05/2024 03:15:16,1717020916443,-5,29/05/2024 17:15:16,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,12,NE_iteration2,Screen 2,1b5w9r,2,info,audio finished,494.2,483.3,494.2,494.2,483.3,494.2,1,494.2,0,0,,Audio Clip,Audio,1,object-841,NE_iteration2,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_5_VOT_5.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,1414
624,1717038916872,30/05/2024 03:15:16,1717020916872,-5,29/05/2024 17:15:16,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,12,NE_iteration2,Screen 2,1b5w9r,2,response,deer.png,922.3,916.6,922.3,922.3,916.6,922.3,1,922.3,0,0,,Click Response,deer,4,object-844,NE_iteration2,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_5_VOT_5.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,922
625,1717038918833,30/05/2024 03:15:18,1717020918833,-5,29/05/2024 17:15:18,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,1,NE_iteration3,Screen 1,pbg9mb,1,continue,,1966.5,1966.5,1966.5,1966.5,1966.5,1966.5,1,1966.5,0,0,,Fixation Timing,Fixation,1,object-771,NE_iteration3,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_5_VOT_6.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,922
626,1717038918844,30/05/2024 03:15:18,1717020918844,-5,29/05/2024 17:15:18,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,1,NE_iteration3,Screen 2,rqr875,2,info,audio started,12.5,0,12.5,12.5,0,12.5,1,12.5,0,0,,Audio Clip,Audio,1,object-855,NE_iteration3,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_5_VOT_6.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,922
627,1717038919339,30/05/2024 03:15:19,1717020919339,-5,29/05/2024 17:15:19,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,1,NE_iteration3,Screen 2,rqr875,2,info,audio finished,507.3,500,507.3,507.3,500,507.3,1,507.3,0,0,,Audio Clip,Audio,1,object-855,NE_iteration3,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_5_VOT_6.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,922
628,1717038919526,30/05/2024 03:15:19,1717020919526,-5,29/05/2024 17:15:19,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,1,NE_iteration3,Screen 2,rqr875,2,response,deer.png,690.7,683.3,690.7,690.7,683.3,690.7,1,690.7,0,0,,Click Response,deer,4,object-858,NE_iteration3,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_5_VOT_6.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,691
629,1717038921483,30/05/2024 03:15:21,1717020921483,-5,29/05/2024 17:15:21,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,2,NE_iteration3,Screen 1,pbg9mb,1,continue,,1966.6,1966.6,1966.6,1966.6,1966.6,1966.6,1,1966.6,0,0,,Fixation Timing,Fixation,1,object-771,NE_iteration3,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_2_VOT_4.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,691
630,1717038921492,30/05/2024 03:15:21,1717020921492,-5,29/05/2024 17:15:21,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,2,NE_iteration3,Screen 2,rqr875,2,info,audio started,10.1,0,10.1,10.1,0,10.1,1,10.1,0,0,,Audio Clip,Audio,1,object-855,NE_iteration3,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_2_VOT_4.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,691
631,1717038921969,30/05/2024 03:15:21,1717020921969,-5,29/05/2024 17:15:21,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,2,NE_iteration3,Screen 2,rqr875,2,info,audio finished,487,483.2,487,487,483.2,487,1,487,0,0,,Audio Clip,Audio,1,object-855,NE_iteration3,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_2_VOT_4.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,691
632,1717038923223,30/05/2024 03:15:23,1717020923223,-5,29/05/2024 17:15:23,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,2,NE_iteration3,Screen 2,rqr875,2,response,deer.png,1737.3,1733.2,1737.3,1737.3,1733.2,1737.3,1,1737.3,0,0,,Click Response,deer,4,object-858,NE_iteration3,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_2_VOT_4.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,1737
633,1717038925184,30/05/2024 03:15:25,1717020925184,-5,29/05/2024 17:15:25,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,3,NE_iteration3,Screen 1,pbg9mb,1,continue,,1966.5,1966.5,1966.5,1966.5,1966.5,1966.5,1,1966.5,0,0,,Fixation Timing,Fixation,1,object-771,NE_iteration3,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_8_VOT_4.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,1737
634,1717038925194,30/05/2024 03:15:25,1717020925194,-5,29/05/2024 17:15:25,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,3,NE_iteration3,Screen 2,rqr875,2,info,audio started,12.1,0,12.1,12.1,0,12.1,1,12.1,0,0,,Audio Clip,Audio,1,object-855,NE_iteration3,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_8_VOT_4.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,1737
635,1717038925669,30/05/2024 03:15:25,1717020925669,-5,29/05/2024 17:15:25,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,3,NE_iteration3,Screen 2,rqr875,2,info,audio finished,487.1,483.4,487.1,487.1,483.4,487.1,1,487.1,0,0,,Audio Clip,Audio,1,object-855,NE_iteration3,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_8_VOT_4.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,1737
