Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,checkpoint-dntq,branch-m3cj,branch-gv2f,branch-jlla,branch-r87h,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: Response1,Spreadsheet: Response2,Spreadsheet: Response3,Spreadsheet: Response4,Spreadsheet: Answer,Spreadsheet: Exercise_stimuli,Spreadsheet: CA_iteration1_stimuli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spreadsheet:,Manipulation: Spreadsheet,Store: Result,Store: Response time
650,1717039041495,30/05/2024 03:17:21,1717021041495,-5,29/05/2024 17:17:21,178210,44,task-ap5c,,37940524,BLIND,11169645,,complete,,6657ed6ba6f8fd9a00ebd7bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1728x1117,1397x878,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,7,NE_iteration3,Screen 2,rqr875,2,info,audio started,4.699999994,0,4.699999994,4.699999994,0,4.699999994,1,4.699999994,0,0,,Audio Clip,Audio,1,object-855,NE_iteration3,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_5_VOT_1.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,1301
651,1717039041968,30/05/2024 03:17:21,1717021041968,-5,29/05/2024 17:17:21,178210,44,task-ap5c,,37940524,BLIND,11169645,,complete,,6657ed6ba6f8fd9a00ebd7bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1728x1117,1397x878,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,7,NE_iteration3,Screen 2,rqr875,2,info,audio finished,477.6,475,477.6,477.6,475,477.6,1,477.6,0,0,,Audio Clip,Audio,1,object-855,NE_iteration3,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_5_VOT_1.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,1301
652,1717039042033,30/05/2024 03:17:22,1717021042033,-5,29/05/2024 17:17:22,178210,44,task-ap5c,,37940524,BLIND,11169645,,complete,,6657ed6ba6f8fd9a00ebd7bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1728x1117,1397x878,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,7,NE_iteration3,Screen 2,rqr875,2,response,deer.png,542.9,534.1,542.9,542.9,534.1,542.9,1,542.9,0,0,,Click Response,deer,4,object-858,NE_iteration3,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_5_VOT_1.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,543
653,1717039044007,30/05/2024 03:17:24,1717021044007,-5,29/05/2024 17:17:24,178210,44,task-ap5c,,37940524,BLIND,11169645,,complete,,6657ed6ba6f8fd9a00ebd7bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1728x1117,1397x878,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,8,NE_iteration3,Screen 1,pbg9mb,1,continue,,1981.6,1981.6,1981.6,1981.6,1981.6,1981.6,1,1981.6,0,0,,Fixation Timing,Fixation,1,object-771,NE_iteration3,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_6_VOT_6.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,543
654,1717039044012,30/05/2024 03:17:24,1717021044012,-5,29/05/2024 17:17:24,178210,44,task-ap5c,,37940524,BLIND,11169645,,complete,,6657ed6ba6f8fd9a00ebd7bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1728x1117,1397x878,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,8,NE_iteration3,Screen 2,rqr875,2,info,audio started,5.999999994,0,5.999999994,5.999999994,0,5.999999994,1,5.999999994,0,0,,Audio Clip,Audio,1,object-855,NE_iteration3,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_6_VOT_6.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,543
655,1717039044508,30/05/2024 03:17:24,1717021044508,-5,29/05/2024 17:17:24,178210,44,task-ap5c,,37940524,BLIND,11169645,,complete,,6657ed6ba6f8fd9a00ebd7bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1728x1117,1397x878,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,8,NE_iteration3,Screen 2,rqr875,2,info,audio finished,501.8,500.8,501.8,501.8,500.8,501.8,1,501.8,0,0,,Audio Clip,Audio,1,object-855,NE_iteration3,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_6_VOT_6.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,543
656,1717039044867,30/05/2024 03:17:24,1717021044867,-5,29/05/2024 17:17:24,178210,44,task-ap5c,,37940524,BLIND,11169645,,complete,,6657ed6ba6f8fd9a00ebd7bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1728x1117,1397x878,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,8,NE_iteration3,Screen 2,rqr875,2,response,tear.png,861.1,856.5,861.1,861.1,856.5,861.1,1,861.1,0,0,,Click Response,tear,5,object-859,NE_iteration3,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_6_VOT_6.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,861
657,1717039046848,30/05/2024 03:17:26,1717021046848,-5,29/05/2024 17:17:26,178210,44,task-ap5c,,37940524,BLIND,11169645,,complete,,6657ed6ba6f8fd9a00ebd7bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1728x1117,1397x878,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,9,NE_iteration3,Screen 1,pbg9mb,1,continue,,1984.9,1984.9,1984.9,1984.9,1984.9,1984.9,1,1984.9,0,0,,Fixation Timing,Fixation,1,object-771,NE_iteration3,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_4_VOT_2.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,861
658,1717039046858,30/05/2024 03:17:26,1717021046858,-5,29/05/2024 17:17:26,178210,44,task-ap5c,,37940524,BLIND,11169645,,complete,,6657ed6ba6f8fd9a00ebd7bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1728x1117,1397x878,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,9,NE_iteration3,Screen 2,rqr875,2,info,audio started,8.5,0,8.5,8.5,0,8.5,1,8.5,0,0,,Audio Clip,Audio,1,object-855,NE_iteration3,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_4_VOT_2.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,861
659,1717039047320,30/05/2024 03:17:27,1717021047320,-5,29/05/2024 17:17:27,178210,44,task-ap5c,,37940524,BLIND,11169645,,complete,,6657ed6ba6f8fd9a00ebd7bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1728x1117,1397x878,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,9,NE_iteration3,Screen 2,rqr875,2,info,audio finished,471.7,463.7,471.7,471.7,463.7,471.7,1,471.7,0,0,,Audio Clip,Audio,1,object-855,NE_iteration3,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_4_VOT_2.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,861
660,1717039047700,30/05/2024 03:17:27,1717021047700,-5,29/05/2024 17:17:27,178210,44,task-ap5c,,37940524,BLIND,11169645,,complete,,6657ed6ba6f8fd9a00ebd7bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1728x1117,1397x878,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,9,NE_iteration3,Screen 2,rqr875,2,response,deer.png,852.7,845.7,852.7,852.7,845.7,852.7,1,852.7,0,0,,Click Response,deer,4,object-858,NE_iteration3,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_4_VOT_2.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,853
661,1717039049676,30/05/2024 03:17:29,1717021049676,-5,29/05/2024 17:17:29,178210,44,task-ap5c,,37940524,BLIND,11169645,,complete,,6657ed6ba6f8fd9a00ebd7bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1728x1117,1397x878,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,10,NE_iteration3,Screen 1,pbg9mb,1,continue,,1982.6,1982.6,1982.6,1982.6,1982.6,1982.6,1,1982.6,0,0,,Fixation Timing,Fixation,1,object-771,NE_iteration3,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_4_VOT_6.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,853
662,1717039049681,30/05/2024 03:17:29,1717021049681,-5,29/05/2024 17:17:29,178210,44,task-ap5c,,37940524,BLIND,11169645,,complete,,6657ed6ba6f8fd9a00ebd7bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1728x1117,1397x878,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,10,NE_iteration3,Screen 2,rqr875,2,info,audio started,5.599999991,0,5.599999991,5.599999991,0,5.599999991,1,5.599999991,0,0,,Audio Clip,Audio,1,object-855,NE_iteration3,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_4_VOT_6.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,853
663,1717039050177,30/05/2024 03:17:30,1717021050177,-5,29/05/2024 17:17:30,178210,44,task-ap5c,,37940524,BLIND,11169645,,complete,,6657ed6ba6f8fd9a00ebd7bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1728x1117,1397x878,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,10,NE_iteration3,Screen 2,rqr875,2,info,audio finished,500.9,493.5,500.9,500.9,493.5,500.9,1,500.9,0,0,,Audio Clip,Audio,1,object-855,NE_iteration3,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_4_VOT_6.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,853
664,1717039050345,30/05/2024 03:17:30,1717021050345,-5,29/05/2024 17:17:30,178210,44,task-ap5c,,37940524,BLIND,11169645,,complete,,6657ed6ba6f8fd9a00ebd7bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1728x1117,1397x878,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,10,NE_iteration3,Screen 2,rqr875,2,response,tear.png,668.5,660.6,668.5,668.5,660.6,668.5,1,668.5,0,0,,Click Response,tear,5,object-859,NE_iteration3,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_4_VOT_6.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,668
665,1717039052317,30/05/2024 03:17:32,1717021052317,-5,29/05/2024 17:17:32,178210,44,task-ap5c,,37940524,BLIND,11169645,,complete,,6657ed6ba6f8fd9a00ebd7bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1728x1117,1397x878,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,11,NE_iteration3,Screen 1,pbg9mb,1,continue,,1978.9,1978.9,1978.9,1978.9,1978.9,1978.9,1,1978.9,0,0,,Fixation Timing,Fixation,1,object-771,NE_iteration3,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_5_VOT_7.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,668
666,1717039052322,30/05/2024 03:17:32,1717021052322,-5,29/05/2024 17:17:32,178210,44,task-ap5c,,37940524,BLIND,11169645,,complete,,6657ed6ba6f8fd9a00ebd7bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1728x1117,1397x878,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,11,NE_iteration3,Screen 2,rqr875,2,info,audio started,6.599999991,0,6.599999991,6.599999991,0,6.599999991,1,6.599999991,0,0,,Audio Clip,Audio,1,object-855,NE_iteration3,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_5_VOT_7.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,668
667,1717039052828,30/05/2024 03:17:32,1717021052828,-5,29/05/2024 17:17:32,178210,44,task-ap5c,,37940524,BLIND,11169645,,complete,,6657ed6ba6f8fd9a00ebd7bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1728x1117,1397x878,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,11,NE_iteration3,Screen 2,rqr875,2,info,audio finished,512.3,509.3,512.3,512.3,509.3,512.3,1,512.3,0,0,,Audio Clip,Audio,1,object-855,NE_iteration3,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_5_VOT_7.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,668
668,1717039052872,30/05/2024 03:17:32,1717021052872,-5,29/05/2024 17:17:32,178210,44,task-ap5c,,37940524,BLIND,11169645,,complete,,6657ed6ba6f8fd9a00ebd7bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1728x1117,1397x878,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,11,NE_iteration3,Screen 2,rqr875,2,response,tear.png,555.6,551.5,555.6,555.6,551.5,555.6,1,555.6,0,0,,Click Response,tear,5,object-859,NE_iteration3,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_5_VOT_7.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,556
669,1717039054851,30/05/2024 03:17:34,1717021054851,-5,29/05/2024 17:17:34,178210,44,task-ap5c,,37940524,BLIND,11169645,,complete,,6657ed6ba6f8fd9a00ebd7bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1728x1117,1397x878,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,12,NE_iteration3,Screen 1,pbg9mb,1,continue,,1982.7,1982.7,1982.7,1982.7,1982.7,1982.7,1,1982.7,0,0,,Fixation Timing,Fixation,1,object-771,NE_iteration3,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_6_VOT_2.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,556
670,1717039054856,30/05/2024 03:17:34,1717021054856,-5,29/05/2024 17:17:34,178210,44,task-ap5c,,37940524,BLIND,11169645,,complete,,6657ed6ba6f8fd9a00ebd7bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1728x1117,1397x878,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,12,NE_iteration3,Screen 2,rqr875,2,info,audio started,7,0,7,7,0,7,1,7,0,0,,Audio Clip,Audio,1,object-855,NE_iteration3,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_6_VOT_2.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,556
671,1717039055319,30/05/2024 03:17:35,1717021055319,-5,29/05/2024 17:17:35,178210,44,task-ap5c,,37940524,BLIND,11169645,,complete,,6657ed6ba6f8fd9a00ebd7bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1728x1117,1397x878,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,12,NE_iteration3,Screen 2,rqr875,2,info,audio finished,469.2,464,469.2,469.2,464,469.2,1,469.2,0,0,,Audio Clip,Audio,1,object-855,NE_iteration3,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_6_VOT_2.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,556
672,1717039055517,30/05/2024 03:17:35,1717021055517,-5,29/05/2024 17:17:35,178210,44,task-ap5c,,37940524,BLIND,11169645,,complete,,6657ed6ba6f8fd9a00ebd7bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1728x1117,1397x878,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,12,NE_iteration3,Screen 2,rqr875,2,response,deer.png,666.9,662.7,666.9,666.9,662.7,666.9,1,666.9,0,0,,Click Response,deer,4,object-858,NE_iteration3,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_6_VOT_2.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,667
673,1717039057499,30/05/2024 03:17:37,1717021057499,-5,29/05/2024 17:17:37,178210,44,task-ap5c,,37940524,BLIND,11169645,,complete,,6657ed6ba6f8fd9a00ebd7bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1728x1117,1397x878,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,1,NE_iteration4,Screen 1,bjlghc,1,continue,,1985.3,1985.3,1985.3,1985.3,1985.3,1985.3,1,1985.3,0,0,,Fixation Timing,Fixation,1,object-773,NE_iteration4,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_5_VOT_3.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,667
674,1717039057504,30/05/2024 03:17:37,1717021057504,-5,29/05/2024 17:17:37,178210,44,task-ap5c,,37940524,BLIND,11169645,,complete,,6657ed6ba6f8fd9a00ebd7bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1728x1117,1397x878,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,1,NE_iteration4,Screen 2,kewbb9,2,info,audio started,6.399999991,0,6.399999991,6.399999991,0,6.399999991,1,6.399999991,0,0,,Audio Clip,Audio,1,object-861,NE_iteration4,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_5_VOT_3.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,667
675,1717039057971,30/05/2024 03:17:37,1717021057971,-5,29/05/2024 17:17:37,178210,44,task-ap5c,,37940524,BLIND,11169645,,complete,,6657ed6ba6f8fd9a00ebd7bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1728x1117,1397x878,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,1,NE_iteration4,Screen 2,kewbb9,2,info,audio finished,473.6,467.8,473.6,473.6,467.8,473.6,1,473.6,0,0,,Audio Clip,Audio,1,object-861,NE_iteration4,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_5_VOT_3.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,667
676,1717039058304,30/05/2024 03:17:38,1717021058304,-5,29/05/2024 17:17:38,178210,44,task-ap5c,,37940524,BLIND,11169645,,complete,,6657ed6ba6f8fd9a00ebd7bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1728x1117,1397x878,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,1,NE_iteration4,Screen 2,kewbb9,2,response,deer.png,806.4,799,806.4,806.4,799,806.4,1,806.4,0,0,,Click Response,deer,4,object-864,NE_iteration4,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_5_VOT_3.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,806
677,1717039060281,30/05/2024 03:17:40,1717021060281,-5,29/05/2024 17:17:40,178210,44,task-ap5c,,37940524,BLIND,11169645,,complete,,6657ed6ba6f8fd9a00ebd7bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1728x1117,1397x878,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,2,NE_iteration4,Screen 1,bjlghc,1,continue,,1983.4,1983.4,1983.4,1983.4,1983.4,1983.4,1,1983.4,0,0,,Fixation Timing,Fixation,1,object-773,NE_iteration4,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_5_VOT_7.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,806
678,1717039060285,30/05/2024 03:17:40,1717021060285,-5,29/05/2024 17:17:40,178210,44,task-ap5c,,37940524,BLIND,11169645,,complete,,6657ed6ba6f8fd9a00ebd7bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1728x1117,1397x878,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,2,NE_iteration4,Screen 2,kewbb9,2,info,audio started,5.6,0,5.6,5.6,0,5.6,1,5.6,0,0,,Audio Clip,Audio,1,object-861,NE_iteration4,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_5_VOT_7.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,806
679,1717039060791,30/05/2024 03:17:40,1717021060791,-5,29/05/2024 17:17:40,178210,44,task-ap5c,,37940524,BLIND,11169645,,complete,,6657ed6ba6f8fd9a00ebd7bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1728x1117,1397x878,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,2,NE_iteration4,Screen 2,kewbb9,2,info,audio finished,511.2,507.2,511.2,511.2,507.2,511.2,1,511.2,0,0,,Audio Clip,Audio,1,object-861,NE_iteration4,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_5_VOT_7.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,806
680,1717039060879,30/05/2024 03:17:40,1717021060879,-5,29/05/2024 17:17:40,178210,44,task-ap5c,,37940524,BLIND,11169645,,complete,,6657ed6ba6f8fd9a00ebd7bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1728x1117,1397x878,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,2,NE_iteration4,Screen 2,kewbb9,2,response,tear.png,598.4,589.9,598.4,598.4,589.9,598.4,1,598.4,0,0,,Click Response,tear,5,object-865,NE_iteration4,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_5_VOT_7.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,598
681,1717039062859,30/05/2024 03:17:42,1717021062859,-5,29/05/2024 17:17:42,178210,44,task-ap5c,,37940524,BLIND,11169645,,complete,,6657ed6ba6f8fd9a00ebd7bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1728x1117,1397x878,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,3,NE_iteration4,Screen 1,bjlghc,1,continue,,1988.4,1988.4,1988.4,1988.4,1988.4,1988.4,1,1988.4,0,0,,Fixation Timing,Fixation,1,object-773,NE_iteration4,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_2_VOT_4.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,598
682,1717039062861,30/05/2024 03:17:42,1717021062861,-5,29/05/2024 17:17:42,178210,44,task-ap5c,,37940524,BLIND,11169645,,complete,,6657ed6ba6f8fd9a00ebd7bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1728x1117,1397x878,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,3,NE_iteration4,Screen 2,kewbb9,2,info,audio started,3.000000003,0,3.000000003,3.000000003,0,3.000000003,1,3.000000003,0,0,,Audio Clip,Audio,1,object-861,NE_iteration4,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_2_VOT_4.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,598
683,1717039063337,30/05/2024 03:17:43,1717021063337,-5,29/05/2024 17:17:43,178210,44,task-ap5c,,37940524,BLIND,11169645,,complete,,6657ed6ba6f8fd9a00ebd7bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1728x1117,1397x878,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,3,NE_iteration4,Screen 2,kewbb9,2,info,audio finished,478.6,473.6,478.6,478.6,473.6,478.6,1,478.6,0,0,,Audio Clip,Audio,1,object-861,NE_iteration4,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_2_VOT_4.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,598
684,1717039064410,30/05/2024 03:17:44,1717021064410,-5,29/05/2024 17:17:44,178210,44,task-ap5c,,37940524,BLIND,11169645,,complete,,6657ed6ba6f8fd9a00ebd7bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1728x1117,1397x878,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,3,NE_iteration4,Screen 2,kewbb9,2,response,deer.png,1549.6,1542.9,1549.6,1549.6,1542.9,1549.6,1,1549.6,0,0,,Click Response,deer,4,object-864,NE_iteration4,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_2_VOT_4.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,1550
685,1717039066391,30/05/2024 03:17:46,1717021066391,-5,29/05/2024 17:17:46,178210,44,task-ap5c,,37940524,BLIND,11169645,,complete,,6657ed6ba6f8fd9a00ebd7bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1728x1117,1397x878,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,4,NE_iteration4,Screen 1,bjlghc,1,continue,,1989.6,1989.6,1989.6,1989.6,1989.6,1989.6,1,1989.6,0,0,,Fixation Timing,Fixation,1,object-773,NE_iteration4,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_5_VOT_6.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,1550
